turns,b_field_power,b_field_current,current,voltage,power
107,0.03078779601802681,0.03078779601802681,40.0,35.04704215677008,1401.8816862708034
108,0.03107553242941024,0.03107553242941024,40.0,35.37458460683336,1414.9833842733344
109,0.03136326884079367,0.031363268840793664,40.0,35.70212705689663,1428.0850822758653
110,0.031651005252177095,0.031651005252177095,40.0,36.029669506959905,1441.186780278396
111,0.031938741663560526,0.031938741663560526,40.0,36.357211957023175,1454.288478280927
112,0.03222647807494395,0.03222647807494395,40.0,36.684754407086444,1467.3901762834578
113,0.03251421448632738,0.03251421448632738,40.0,37.012296857149714,1480.4918742859886
114,0.03280195089771081,0.032801950897710805,40.0,37.33983930721299,1493.5935722885197
115,0.03308968730909423,0.033089687309094236,40.0,37.66738175727626,1506.6952702910503
116,0.03337742372047767,0.03337742372047767,40.0,37.99492420733954,1519.7969682935814
117,0.03366516013186109,0.03366516013186109,40.0,38.3224666574028,1532.8986662961122
118,0.03395289654324452,0.03395289654324452,40.0,38.650009107466076,1546.000364298643
119,0.034240632954627946,0.034240632954627946,40.0,38.977551557529345,1559.1020623011739
120,0.03452836936601138,0.03452836936601138,40.0,39.30509400759262,1572.2037603037047
121,0.0348161057773948,0.03481610577739481,40.0,39.63263645765589,1585.3054583062356
122,0.03510384218877823,0.03510384218877823,40.0,39.96017890771916,1598.4071563087666
123,0.035391578600161656,0.03539157860016166,40.0,40.28772135778244,1611.5088543112975
124,0.035679315011545094,0.03567931501154509,40.0,40.61526380784571,1624.6105523138283
125,0.03596705142292852,0.03596705142292852,40.0,40.94280625790898,1637.7122503163591
126,0.03625478783431194,0.03625478783431195,40.0,41.270348707972246,1650.8139483188897
127,0.036542524245695374,0.036542524245695374,40.0,41.59789115803552,1663.915646321421
128,0.0368302606570788,0.036830260657078805,40.0,41.92543360809879,1677.0173443239519
129,0.03711799706846223,0.03711799706846223,40.0,42.25297605816206,1690.1190423264825
130,0.03740573347984565,0.03740573347984566,40.0,42.58051850822534,1703.2207403290138
131,0.037693469891229084,0.03769346989122909,40.0,42.908060958288615,1716.3224383315444
132,0.03798120630261251,0.037981206302612515,40.0,43.23560340835188,1729.4241363340752
133,0.03826894271399594,0.038268942713995946,40.0,43.563145858415155,1742.525834336606
134,0.03855667912537937,0.03855667912537937,40.0,43.89068830847843,1755.6275323391371
135,0.0388444155367628,0.0388444155367628,40.0,44.2182307585417,1768.729230341668
136,0.039132151948146225,0.03913215194814623,40.0,44.54577320860497,1781.8309283441988
137,0.039419888359529656,0.039419888359529656,40.0,44.87331565866824,1794.9326263467294
138,0.03970762477091308,0.03970762477091309,40.0,45.200858108731516,1808.0343243492607
139,0.03999536118229651,0.03999536118229651,40.0,45.528400558794786,1821.1360223517913
140,0.040283097593679935,0.04028309759367994,40.0,45.855943008858056,1834.2377203543222
141,0.040570834005063366,0.040570834005063366,40.0,46.183485458921325,1847.339418356853
142,0.0408585704164468,0.0408585704164468,40.0,46.5110279089846,1860.441116359384
143,0.04114630682783022,0.04114630682783023,40.0,46.83857035904787,1873.542814361915
144,0.04143404323921365,0.04143404323921365,40.0,47.16611280911114,1886.6445123644457
145,0.04172177965059708,0.041721779650597084,40.0,47.49365525917441,1899.7462103669766
146,0.04200951606198051,0.04200951606198051,40.0,47.821197709237694,1912.8479083695076
147,0.04229725247336393,0.04229725247336394,40.0,48.14874015930096,1925.9496063720385
148,0.04258498888474736,0.04258498888474737,40.0,48.47628260936423,1939.051304374569
149,0.04287272529613079,0.042872725296130794,40.0,48.803825059427496,1952.1530023771
150,0.04316046170751422,0.043160461707514225,40.0,49.13136750949078,1965.254700379631
151,0.04344819811889764,0.04344819811889765,40.0,49.45890995955405,1978.3563983821618
152,0.04373593453028108,0.04373593453028108,40.0,49.78645240961732,1991.4580963846927
153,0.044023670941664504,0.04402367094166451,40.0,50.11399485968059,2004.5597943872235
154,0.044311407353047935,0.044311407353047935,40.0,50.441537309743865,2017.6614923897546
155,0.04459914376443136,0.044599143764431366,40.0,50.769079759807134,2030.7631903922854
156,0.04488688017581479,0.04488688017581479,40.0,51.096622209870404,2043.8648883948163
157,0.045174616587198214,0.045174616587198214,40.0,51.42416465993367,2056.966586397347
158,0.04546235299858164,0.04546235299858165,40.0,51.75170710999695,2070.068284399878
159,0.045750089409965077,0.04575008940996507,40.0,52.07924956006022,2083.169982402409
160,0.0460378258213485,0.04603782582134851,40.0,52.40679201012349,2096.2716804049396
161,0.04632556223273193,0.04632556223273193,40.0,52.73433446018677,2109.3733784074707
162,0.04661329864411536,0.04661329864411536,40.0,53.061876910250035,2122.4750764100017
163,0.04690103505549879,0.04690103505549879,40.0,53.38941936031331,2135.5767744125324
164,0.047188771466882204,0.04718877146688222,40.0,53.716961810376574,2148.678472415063
165,0.04747650787826564,0.04747650787826564,40.0,54.04450426043986,2161.780170417594
166,0.04776424428964907,0.04776424428964907,40.0,54.37204671050313,2174.881868420125
167,0.048051980701032504,0.0480519807010325,40.0,54.6995891605664,2187.9835664226557
168,0.04833971711241593,0.048339717112415935,40.0,55.02713161062967,2201.085264425187
169,0.04862745352379936,0.04862745352379935,40.0,55.35467406069294,2214.186962427718
170,0.04891518993518278,0.04891518993518279,40.0,55.68221651075621,2227.2886604302485
171,0.04920292634656621,0.049202926346566214,40.0,56.00975896081948,2240.390358432779
172,0.04949066275794964,0.049490662757949645,40.0,56.33730141088275,2253.49205643531
173,0.04977839916933307,0.04977839916933307,40.0,56.66484386094603,2266.593754437841
174,0.05006613558071649,0.0500661355807165,40.0,56.9923863110093,2279.695452440372
175,0.050353871992099924,0.050353871992099924,40.0,57.31992876107257,2292.797150442903
176,0.05064160840348335,0.050641608403483356,40.0,57.64747121113584,2305.8988484454335
177,0.05092934481486678,0.05092934481486678,40.0,57.975013661199114,2319.0005464479646
178,0.05121708122625021,0.05121708122625021,40.0,58.30255611126239,2332.1022444504956
179,0.051504817637633635,0.051504817637633635,40.0,58.63009856132565,2345.2039424530262
180,0.05179255404901706,0.05179255404901707,40.0,58.95764101138893,2358.305640455557
181,0.05208029046040049,0.0520802904604005,40.0,59.285183461452206,2371.4073384580884
182,0.05236802687178392,0.05236802687178393,40.0,59.612725911515476,2384.509036460619
183,0.052655763283167345,0.05265576328316735,40.0,59.940268361578745,2397.6107344631496
184,0.052943499694550776,0.05294349969455078,40.0,60.267810811642015,2410.7124324656806
185,0.0532312361059342,0.05323123610593421,40.0,60.59535326170529,2423.8141304682117
186,0.053518972517317624,0.05351897251731764,40.0,60.92289571176856,2436.9158284707423
187,0.05380670892870106,0.05380670892870106,40.0,61.25043816183183,2450.0175264732734
188,0.054094445340084486,0.05409444534008449,40.0,61.5779806118951,2463.119224475804
189,0.05438218175146792,0.05438218175146792,40.0,61.90552306195838,2476.220922478335
190,0.05466991816285135,0.054669918162851355,40.0,62.233065512021646,2489.322620480866
191,0.05495765457423478,0.05495765457423478,40.0,62.560607962084916,2502.4243184833967
192,0.0552453909856182,0.0552453909856182,40.0,62.88815041214819,2515.526016485928
193,0.055533127397001635,0.055533127397001635,40.0,63.21569286221147,2528.6277144884584
194,0.05582086380838506,0.05582086380838506,40.0,63.54323531227473,2541.7294124909895
195,0.05610860021976848,0.05610860021976849,40.0,63.87077776233801,2554.83111049352
196,0.056396336631151914,0.056396336631151914,40.0,64.19832021240128,2567.932808496051
197,0.056684073042535345,0.056684073042535345,40.0,64.52586266246455,2581.0345064985822
198,0.05697180945391877,0.05697180945391877,40.0,64.85340511252782,2594.136204501113
199,0.0572595458653022,0.0572595458653022,40.0,65.18094756259109,2607.2379025036435
200,0.05754728227668563,0.057547282276685624,40.0,65.50849001265436,2620.339600506175
201,0.057835018688069055,0.057835018688069055,40.0,65.83603246271764,2633.4412985087056
202,0.058122755099452486,0.05812275509945248,40.0,66.16357491278092,2646.542996511236
203,0.05841049151083591,0.05841049151083592,40.0,66.49111736284418,2659.6446945137673
204,0.05869822792221934,0.05869822792221934,40.0,66.81865981290746,2672.7463925162983
205,0.058985964333602765,0.05898596433360277,40.0,67.14620226297073,2685.848090518829
206,0.059273700744986196,0.059273700744986196,40.0,67.473744713034,2698.94978852136
207,0.05956143715636962,0.05956143715636963,40.0,67.80128716309727,2712.0514865238906
208,0.05984917356775305,0.05984917356775305,40.0,68.12882961316055,2725.1531845264217
209,0.06013690997913649,0.06013690997913648,40.0,68.45637206322381,2738.2548825289527
210,0.06042464639051991,0.06042464639051991,40.0,68.78391451328709,2751.3565805314834
211,0.06071238280190333,0.06071238280190334,40.0,69.11145696335035,2764.458278534014
212,0.06100011921328676,0.06100011921328676,40.0,69.43899941341363,2777.559976536545
213,0.0612878556246702,0.0612878556246702,40.0,69.7665418634769,2790.661674539076
214,0.06157559203605362,0.06157559203605362,40.0,70.09408431354016,2803.7633725416067
215,0.06186332844743704,0.061863328447437055,40.0,70.42162676360344,2816.865070544138
216,0.06215106485882048,0.06215106485882048,40.0,70.74916921366672,2829.966768546669
217,0.06243880127020391,0.06243880127020391,40.0,71.07671166372998,2843.0684665491995
218,0.06272653768158734,0.06272653768158733,40.0,71.40425411379326,2856.1701645517305
219,0.06301427409297077,0.06301427409297077,40.0,71.73179656385653,2869.271862554261
220,0.06330201050435419,0.06330201050435419,40.0,72.05933901391981,2882.373560556792
221,0.06358974691573761,0.06358974691573763,40.0,72.38688146398307,2895.475258559323
222,0.06387748332712105,0.06387748332712105,40.0,72.71442391404635,2908.576956561854
223,0.06416521973850448,0.06416521973850448,40.0,73.04196636410961,2921.6786545643845
224,0.0644529561498879,0.0644529561498879,40.0,73.36950881417289,2934.7803525669156
225,0.06474069256127132,0.06474069256127134,40.0,73.69705126423617,2947.8820505694466
226,0.06502842897265476,0.06502842897265476,40.0,74.02459371429943,2960.9837485719772
227,0.06531616538403819,0.06531616538403819,40.0,74.3521361643627,2974.0854465745083
228,0.06560390179542162,0.06560390179542161,40.0,74.67967861442598,2987.1871445770394
229,0.06589163820680503,0.06589163820680505,40.0,75.00722106448924,3000.28884257957
230,0.06617937461818846,0.06617937461818847,40.0,75.33476351455252,3013.3905405821006
231,0.06646711102957191,0.06646711102957191,40.0,75.6623059646158,3026.492238584632
232,0.06675484744095533,0.06675484744095533,40.0,75.98984841467907,3039.5939365871627
233,0.06704258385233876,0.06704258385233876,40.0,76.31739086474234,3052.6956345896933
234,0.06733032026372218,0.06733032026372218,40.0,76.6449333148056,3065.7973325922244
235,0.06761805667510562,0.06761805667510562,40.0,76.97247576486889,3078.8990305947555
236,0.06790579308648904,0.06790579308648904,40.0,77.30001821493215,3092.000728597286
237,0.06819352949787247,0.06819352949787247,40.0,77.62756066499543,3105.102426599817
238,0.06848126590925589,0.06848126590925589,40.0,77.95510311505869,3118.2041246023477
239,0.06876900232063933,0.06876900232063933,40.0,78.28264556512197,3131.305822604879
240,0.06905673873202275,0.06905673873202275,40.0,78.61018801518524,3144.4075206074094
241,0.06934447514340618,0.06934447514340619,40.0,78.9377304652485,3157.5092186099405
242,0.0696322115547896,0.06963221155478962,40.0,79.26527291531178,3170.610916612471
243,0.06991994796617303,0.06991994796617304,40.0,79.59281536537506,3183.712614615002
244,0.07020768437755646,0.07020768437755646,40.0,79.92035781543832,3196.8143126175332
245,0.0704954207889399,0.0704954207889399,40.0,80.24790026550161,3209.9160106200643
246,0.07078315720032331,0.07078315720032333,40.0,80.57544271556488,3223.017708622595
247,0.07107089361170675,0.07107089361170675,40.0,80.90298516562814,3236.119406625126
248,0.07135863002309019,0.07135863002309017,40.0,81.23052761569141,3249.2211046276566
249,0.0716463664344736,0.07164636643447361,40.0,81.55807006575469,3262.322802630187
250,0.07193410284585704,0.07193410284585704,40.0,81.88561251581795,3275.4245006327183
251,0.07222183925724045,0.07222183925724047,40.0,82.21315496588122,3288.526198635249
252,0.07250957566862389,0.0725095756686239,40.0,82.54069741594449,3301.6278966377795
253,0.07279731208000732,0.07279731208000732,40.0,82.86823986600778,3314.729594640311
254,0.07308504849139075,0.07308504849139075,40.0,83.19578231607105,3327.831292642842
255,0.07337278490277417,0.07337278490277419,40.0,83.52332476613432,3340.9329906453727
256,0.0736605213141576,0.07366052131415761,40.0,83.85086721619759,3354.0346886479037
257,0.07394825772554103,0.07394825772554103,40.0,84.17840966626086,3367.1363866504344
258,0.07423599413692446,0.07423599413692446,40.0,84.50595211632412,3380.238084652965
259,0.07452373054830788,0.07452373054830788,40.0,84.8334945663874,3393.339782655496
260,0.0748114669596913,0.07481146695969132,40.0,85.16103701645068,3406.4414806580276
261,0.07509920337107476,0.07509920337107474,40.0,85.48857946651395,3419.543178660558
262,0.07538693978245817,0.07538693978245818,40.0,85.81612191657723,3432.644876663089
263,0.07567467619384159,0.07567467619384159,40.0,86.1436643666405,3445.74657466562
264,0.07596241260522502,0.07596241260522503,40.0,86.47120681670376,3458.8482726681505
265,0.07625014901660845,0.07625014901660845,40.0,86.79874926676703,3471.949970670681
266,0.07653788542799188,0.07653788542799189,40.0,87.12629171683031,3485.051668673212
267,0.0768256218393753,0.07682562183937532,40.0,87.45383416689357,3498.1533666757427
268,0.07711335825075874,0.07711335825075874,40.0,87.78137661695686,3511.2550646782743
269,0.07740109466214216,0.07740109466214216,40.0,88.10891906702012,3524.3567626808053
270,0.0776888310735256,0.0776888310735256,40.0,88.4364615170834,3537.458460683336
271,0.07797656748490903,0.07797656748490903,40.0,88.76400396714666,3550.5601586858666
272,0.07826430389629245,0.07826430389629246,40.0,89.09154641720994,3563.6618566883976
273,0.07855204030767587,0.07855204030767587,40.0,89.4190888672732,3576.7635546909282
274,0.07883977671905931,0.07883977671905931,40.0,89.74663131733648,3589.865252693459
275,0.07912751313044274,0.07912751313044274,40.0,90.07417376739974,3602.96695069599
276,0.07941524954182616,0.07941524954182617,40.0,90.40171621746303,3616.0686486985214
277,0.07970298595320958,0.0797029859532096,40.0,90.7292586675263,3629.170346701052
278,0.07999072236459302,0.07999072236459302,40.0,91.05680111758957,3642.2720447035827
279,0.08027845877597645,0.08027845877597645,40.0,91.38434356765285,3655.3737427061137
280,0.08056619518735987,0.08056619518735988,40.0,91.71188601771611,3668.4754407086443
281,0.0808539315987433,0.08085393159874331,40.0,92.03942846777937,3681.5771387111754
282,0.08114166801012673,0.08114166801012673,40.0,92.36697091784265,3694.678836713706
283,0.08142940442151016,0.08142940442151016,40.0,92.69451336790593,3707.7805347162366
284,0.0817171408328936,0.0817171408328936,40.0,93.0220558179692,3720.882232718768
285,0.08200487724427702,0.08200487724427702,40.0,93.34959826803248,3733.983930721299
286,0.08229261365566044,0.08229261365566046,40.0,93.67714071809574,3747.08562872383
287,0.08258035006704388,0.08258035006704388,40.0,94.00468316815902,3760.1873267263604
288,0.0828680864784273,0.0828680864784273,40.0,94.33222561822228,3773.2890247288915
289,0.08315582288981073,0.08315582288981073,40.0,94.65976806828556,3786.390722731422
290,0.08344355930119415,0.08344355930119417,40.0,94.98731051834882,3799.492420733953
291,0.08373129571257759,0.08373129571257759,40.0,95.31485296841211,3812.5941187364842
292,0.08401903212396102,0.08401903212396102,40.0,95.64239541847539,3825.6958167390153
293,0.08430676853534444,0.08430676853534444,40.0,95.96993786853865,3838.797514741546
294,0.08459450494672786,0.08459450494672788,40.0,96.29748031860191,3851.899212744077
295,0.0848822413581113,0.0848822413581113,40.0,96.62502276866519,3865.0009107466076
296,0.08516997776949473,0.08516997776949474,40.0,96.95256521872847,3878.102608749138
297,0.08545771418087815,0.08545771418087816,40.0,97.28010766879173,3891.2043067516693
298,0.08574545059226157,0.08574545059226159,40.0,97.60765011885499,3904.3060047542
299,0.08603318700364501,0.08603318700364501,40.0,97.93519256891828,3917.4077027567314
300,0.08632092341502844,0.08632092341502845,40.0,98.26273501898156,3930.509400759262
301,0.08660865982641187,0.08660865982641187,40.0,98.59027746904482,3943.611098761793
302,0.08689639623779528,0.0868963962377953,40.0,98.9178199191081,3956.7127967643237
303,0.08718413264917872,0.08718413264917872,40.0,99.24536236917136,3969.8144947668548
304,0.08747186906056216,0.08747186906056216,40.0,99.57290481923464,3982.9161927693854
305,0.08775960547194558,0.08775960547194558,40.0,99.9004472692979,3996.017890771916
306,0.08804734188332901,0.08804734188332902,40.0,100.22798971936118,4009.119588774447
307,0.08833507829471243,0.08833507829471245,40.0,100.55553216942445,4022.2212867769786
308,0.08862281470609587,0.08862281470609587,40.0,100.88307461948773,4035.322984779509
309,0.0889105511174793,0.0889105511174793,40.0,101.210617069551,4048.42468278204
310,0.08919828752886272,0.08919828752886273,40.0,101.53815951961427,4061.526380784571
311,0.08948602394024614,0.08948602394024616,40.0,101.86570196967753,4074.6280787871015
312,0.08977376035162958,0.08977376035162958,40.0,102.19324441974081,4087.7297767896325
313,0.090061496763013,0.090061496763013,40.0,102.52078686980408,4100.831474792163
314,0.09034923317439643,0.09034923317439643,40.0,102.84832931986735,4113.933172794694
315,0.09063696958577985,0.09063696958577988,40.0,103.17587176993064,4127.034870797225
316,0.09092470599716328,0.0909247059971633,40.0,103.5034142199939,4140.136568799756
317,0.09121244240854672,0.09121244240854673,40.0,103.83095667005718,4153.2382668022865
318,0.09150017881993015,0.09150017881993014,40.0,104.15849912012044,4166.339964804818
319,0.09178791523131358,0.09178791523131359,40.0,104.48604157018372,4179.441662807349
320,0.092075651642697,0.09207565164269702,40.0,104.81358402024698,4192.543360809879
321,0.09236338805408043,0.09236338805408044,40.0,105.14112647031025,4205.64505881241
322,0.09265112446546386,0.09265112446546386,40.0,105.46866892037355,4218.746756814941
323,0.09293886087684729,0.09293886087684729,40.0,105.79621137043681,4231.848454817472
324,0.09322659728823073,0.09322659728823073,40.0,106.12375382050007,4244.9501528200035
325,0.09351433369961415,0.09351433369961415,40.0,106.45129627056335,4258.051850822534
326,0.09380207011099757,0.09380207011099757,40.0,106.77883872062662,4271.153548825065
327,0.094089806522381,0.094089806522381,40.0,107.10638117068989,4284.255246827595
328,0.09437754293376441,0.09437754293376444,40.0,107.43392362075315,4297.356944830126
329,0.09466527934514785,0.09466527934514786,40.0,107.76146607081643,4310.458642832657
330,0.09495301575653128,0.09495301575653128,40.0,108.08900852087972,4323.560340835188
331,0.09524075216791472,0.09524075216791471,40.0,108.41655097094298,4336.66203883772
332,0.09552848857929815,0.09552848857929815,40.0,108.74409342100626,4349.76373684025
333,0.09581622499068156,0.09581622499068157,40.0,109.07163587106952,4362.865434842781
334,0.09610396140206501,0.096103961402065,40.0,109.3991783211328,4375.967132845311
335,0.09639169781344842,0.09639169781344842,40.0,109.72672077119606,4389.068830847842
336,0.09667943422483186,0.09667943422483187,40.0,110.05426322125933,4402.170528850374
337,0.09696717063621528,0.09696717063621528,40.0,110.3818056713226,4415.272226852904
338,0.09725490704759872,0.0972549070475987,40.0,110.70934812138589,4428.373924855436
339,0.09754264345898214,0.09754264345898213,40.0,111.03689057144916,4441.475622857966
340,0.09783037987036557,0.09783037987036558,40.0,111.36443302151243,4454.577320860497
341,0.09811811628174899,0.098118116281749,40.0,111.69197547157569,4467.6790188630275
342,0.09840585269313241,0.09840585269313243,40.0,112.01951792163896,4480.780716865558
343,0.09869358910451585,0.09869358910451585,40.0,112.34706037170224,4493.88241486809
344,0.09898132551589928,0.09898132551589929,40.0,112.6746028217655,4506.98411287062
345,0.09926906192728269,0.09926906192728271,40.0,113.00214527182877,4520.085810873151
346,0.09955679833866614,0.09955679833866614,40.0,113.32968772189206,4533.187508875682
347,0.09984453475004958,0.09984453475004956,40.0,113.65723017195533,4546.289206878213
348,0.10013227116143299,0.100132271161433,40.0,113.9847726220186,4559.390904880744
349,0.10042000757281642,0.10042000757281642,40.0,114.31231507208187,4572.492602883275
350,0.10070774398419985,0.10070774398419985,40.0,114.63985752214514,4585.594300885806
351,0.10099548039558327,0.10099548039558327,40.0,114.96739997220841,4598.695998888336
352,0.1012832168069667,0.10128321680696671,40.0,115.29494242227167,4611.797696890867
353,0.10157095321835014,0.10157095321835014,40.0,115.62248487233497,4624.8993948933985
354,0.10185868962973356,0.10185868962973356,40.0,115.95002732239823,4638.001092895929
355,0.10214642604111698,0.10214642604111698,40.0,116.2775697724615,4651.10279089846
356,0.10243416245250042,0.10243416245250042,40.0,116.60511222252478,4664.204488900991
357,0.10272189886388385,0.10272189886388385,40.0,116.93265467258804,4677.306186903522
358,0.10300963527526727,0.10300963527526727,40.0,117.2601971226513,4690.4078849060525
359,0.10329737168665068,0.1032973716866507,40.0,117.58773957271458,4703.509582908583
360,0.10358510809803412,0.10358510809803415,40.0,117.91528202277786,4716.611280911114
361,0.10387284450941756,0.10387284450941757,40.0,118.24282447284114,4729.712978913645
362,0.10416058092080098,0.104160580920801,40.0,118.57036692290441,4742.814676916177
363,0.10444831733218442,0.10444831733218442,40.0,118.89790937296767,4755.916374918707
364,0.10473605374356784,0.10473605374356786,40.0,119.22545182303095,4769.018072921238
365,0.10502379015495127,0.10502379015495128,40.0,119.55299427309421,4782.119770923769
366,0.10531152656633469,0.1053115265663347,40.0,119.88053672315749,4795.221468926299
367,0.10559926297771813,0.10559926297771813,40.0,120.20807917322075,4808.323166928831
368,0.10588699938910155,0.10588699938910157,40.0,120.53562162328403,4821.424864931361
369,0.10617473580048499,0.10617473580048499,40.0,120.86316407334732,4834.526562933893
370,0.1064624722118684,0.10646247221186841,40.0,121.19070652341058,4847.628260936423
371,0.10675020862325184,0.10675020862325184,40.0,121.51824897347385,4860.729958938954
372,0.10703794503463525,0.10703794503463528,40.0,121.84579142353712,4873.831656941485
373,0.1073256814460187,0.1073256814460187,40.0,122.1733338736004,4886.933354944015
374,0.10761341785740212,0.10761341785740212,40.0,122.50087632366366,4900.035052946547
375,0.10790115426878555,0.10790115426878555,40.0,122.82841877372692,4913.136750949077
376,0.10818889068016897,0.10818889068016899,40.0,123.1559612237902,4926.238448951608
377,0.10847662709155241,0.10847662709155241,40.0,123.48350367385349,4939.3401469541395
378,0.10876436350293583,0.10876436350293583,40.0,123.81104612391675,4952.44184495667
379,0.10905209991431926,0.10905209991431926,40.0,124.13858857398003,4965.543542959201
380,0.1093398363257027,0.10933983632570271,40.0,124.46613102404329,4978.645240961732
381,0.10962757273708612,0.10962757273708613,40.0,124.79367347410657,4991.746938964263
382,0.10991530914846956,0.10991530914846956,40.0,125.12121592416983,5004.8486369667935
383,0.11020304555985298,0.11020304555985297,40.0,125.44875837423311,5017.950334969324
384,0.1104907819712364,0.1104907819712364,40.0,125.77630082429638,5031.052032971856
385,0.11077851838261983,0.11077851838261984,40.0,126.10384327435966,5044.153730974386
386,0.11106625479400327,0.11106625479400327,40.0,126.43138572442294,5057.255428976917
387,0.1113539912053867,0.1113539912053867,40.0,126.7589281744862,5070.357126979448
388,0.11164172761677012,0.11164172761677012,40.0,127.08647062454946,5083.458824981979
389,0.11192946402815354,0.11192946402815356,40.0,127.41401307461274,5096.56052298451
390,0.11221720043953697,0.11221720043953698,40.0,127.74155552467602,5109.66222098704
391,0.11250493685092039,0.1125049368509204,40.0,128.0690979747393,5122.763918989571
392,0.11279267326230383,0.11279267326230383,40.0,128.39664042480257,5135.865616992102
393,0.11308040967368727,0.11308040967368727,40.0,128.72418287486585,5148.967314994634
394,0.11336814608507069,0.11336814608507069,40.0,129.0517253249291,5162.0690129971645
395,0.11365588249645411,0.11365588249645411,40.0,129.37926777499237,5175.170710999695
396,0.11394361890783754,0.11394361890783754,40.0,129.70681022505565,5188.272409002226
397,0.11423135531922096,0.11423135531922098,40.0,130.03435267511892,5201.374107004756
398,0.1145190917306044,0.1145190917306044,40.0,130.36189512518217,5214.475805007287
399,0.11480682814198782,0.11480682814198782,40.0,130.68943757524545,5227.577503009818
400,0.11509456455337126,0.11509456455337125,40.0,131.01698002530873,5240.67920101235
401,0.11538230096475467,0.1153823009647547,40.0,131.344522475372,5253.780899014881
402,0.11567003737613811,0.11567003737613811,40.0,131.67206492543528,5266.882597017411
403,0.11595777378752155,0.11595777378752153,40.0,131.99960737549856,5279.984295019942
404,0.11624551019890497,0.11624551019890496,40.0,132.32714982556183,5293.085993022472
405,0.11653324661028838,0.11653324661028841,40.0,132.65469227562508,5306.187691025004
406,0.11682098302167182,0.11682098302167183,40.0,132.98223472568836,5319.2893890275345
407,0.11710871943305526,0.11710871943305526,40.0,133.30977717575163,5332.391087030065
408,0.11739645584443868,0.11739645584443868,40.0,133.6373196258149,5345.492785032597
409,0.11768419225582209,0.11768419225582212,40.0,133.9648620758782,5358.594483035127
410,0.11797192866720553,0.11797192866720554,40.0,134.29240452594146,5371.696181037658
411,0.11825966507858895,0.11825966507858897,40.0,134.6199469760047,5384.7978790401885
412,0.11854740148997239,0.11854740148997239,40.0,134.947489426068,5397.89957704272
413,0.11883513790135583,0.11883513790135583,40.0,135.27503187613127,5411.001275045251
414,0.11912287431273924,0.11912287431273925,40.0,135.60257432619454,5424.102973047781
415,0.11941061072412268,0.11941061072412268,40.0,135.9301167762578,5437.204671050312
416,0.1196983471355061,0.1196983471355061,40.0,136.2576592263211,5450.306369052843
417,0.11998608354688951,0.11998608354688954,40.0,136.58520167638437,5463.408067055374
418,0.12027381995827298,0.12027381995827297,40.0,136.91274412644762,5476.5097650579055
419,0.12056155636965639,0.12056155636965639,40.0,137.2402865765109,5489.611463060436
420,0.12084929278103981,0.12084929278103981,40.0,137.56782902657417,5502.713161062967
421,0.12113702919242325,0.12113702919242325,40.0,137.89537147663742,5515.814859065497
422,0.12142476560380666,0.12142476560380668,40.0,138.2229139267007,5528.916557068028
423,0.1217125020151901,0.1217125020151901,40.0,138.550456376764,5542.0182550705595
424,0.12200023842657352,0.12200023842657352,40.0,138.87799882682725,5555.11995307309
425,0.12228797483795696,0.12228797483795698,40.0,139.20554127689053,5568.221651075622
426,0.1225757112493404,0.1225757112493404,40.0,139.5330837269538,5581.323349078152
427,0.12286344766072381,0.12286344766072382,40.0,139.86062617701708,5594.425047080683
428,0.12315118407210723,0.12315118407210723,40.0,140.18816862708033,5607.526745083213
429,0.12343892048349067,0.12343892048349069,40.0,140.5157110771436,5620.628443085744
430,0.12372665689487408,0.12372665689487411,40.0,140.84325352720688,5633.730141088276
431,0.12401439330625755,0.12401439330625753,40.0,141.17079597727016,5646.831839090807
432,0.12430212971764096,0.12430212971764096,40.0,141.49833842733344,5659.933537093338
433,0.12458986612902438,0.1245898661290244,40.0,141.8258808773967,5673.035235095868
434,0.12487760254040782,0.12487760254040782,40.0,142.15342332745996,5686.136933098399
435,0.12516533895179124,0.12516533895179124,40.0,142.48096577752324,5699.2386311009295
436,0.12545307536317468,0.12545307536317465,40.0,142.80850822758651,5712.340329103461
437,0.1257408117745581,0.12574081177455812,40.0,143.1360506776498,5725.442027105992
438,0.12602854818594153,0.12602854818594153,40.0,143.46359312771307,5738.543725108522
439,0.12631628459732497,0.12631628459732497,40.0,143.79113557777634,5751.645423111054
440,0.12660402100870838,0.12660402100870838,40.0,144.11867802783962,5764.747121113584
441,0.1268917574200918,0.12689175742009182,40.0,144.44622047790287,5777.848819116115
442,0.12717949383147523,0.12717949383147525,40.0,144.77376292796615,5790.950517118646
443,0.12746723024285866,0.12746723024285866,40.0,145.10130537802942,5804.052215121177
444,0.1277549666542421,0.1277549666542421,40.0,145.4288478280927,5817.153913123708
445,0.1280427030656255,0.12804270306562554,40.0,145.75639027815595,5830.255611126238
446,0.12833043947700895,0.12833043947700895,40.0,146.08393272821922,5843.357309128769
447,0.1286181758883924,0.1286181758883924,40.0,146.4114751782825,5856.4590071313005
448,0.1289059122997758,0.1289059122997758,40.0,146.73901762834578,5869.560705133831
449,0.12919364871115924,0.12919364871115924,40.0,147.06656007840905,5882.662403136363
450,0.12948138512254265,0.12948138512254267,40.0,147.39410252847233,5895.764101138893
451,0.12976912153392609,0.12976912153392609,40.0,147.7216449785356,5908.865799141424
452,0.13005685794530952,0.13005685794530952,40.0,148.04918742859886,5921.9674971439545
